,0,1,2,3,4,5,6,7,8
0,0.0,9.0,26.0,41.0,59.0,76.0,15.139586779150354,13.043158253665272,17.236015304635437
1,1.0,13.0,27.0,47.0,58.0,75.0,15.927415943323027,13.70330180747493,18.151530079171124
2,0.0,13.0,36.0,46.0,62.0,73.0,13.03800341071614,11.157393941708564,14.918612879723716
3,0.0,0.0,9.0,29.0,48.0,70.0,15.26792299355501,12.506696944884176,18.029149042225843
4,0.0,3.0,22.0,37.0,52.0,69.0,13.26856703349616,11.548258374697529,14.98887569229479
5,0.0,9.0,30.0,42.0,57.0,74.0,13.32060943096189,11.254245319456704,15.386973542467075
6,0.0,5.0,28.0,46.0,59.0,75.0,14.894866545721197,12.477448758899955,17.31228433254244
7,0.0,0.0,12.0,34.0,52.0,73.0,13.57708680394119,11.954498589565631,15.19967501831675
8,3.0,20.0,38.0,47.0,59.0,76.0,11.73757840932307,9.898452105850062,13.57670471279608
9,1.0,11.0,32.0,49.0,69.0,77.0,14.126679905629649,12.095319722823403,16.158040088435897
10,0.0,7.0,25.0,39.0,53.0,71.0,12.072689257923589,9.974568270203152,14.170810245644025
11,0.0,6.0,25.0,42.0,53.0,67.0,12.047668533083767,9.76903546111247,14.326301605055065
12,4.0,22.0,38.0,51.0,64.0,78.0,18.085176426069737,16.008530270614358,20.161822581525115
13,0.0,7.0,24.0,41.0,58.0,78.0,15.48684445647061,13.471916190124361,17.50177272281686
14,0.0,15.0,27.0,45.0,60.0,78.0,15.673625294332927,13.411967067059267,17.935283521606586
15,0.0,6.0,23.0,38.0,56.0,77.0,16.21959025544172,14.117111313592217,18.322069197291224
16,0.0,2.0,25.0,40.0,57.0,74.0,15.633568168140755,13.613528383804265,17.653607952477245
17,3.0,17.0,30.0,40.0,55.0,73.0,16.614197002620728,14.006453643218977,19.221940362022476
18,0.0,3.0,21.0,38.0,60.0,77.0,14.575712910076927,12.534306625516237,16.617119194637617
19,0.0,9.0,22.0,41.0,57.0,69.0,13.778776123548003,11.910349306785065,15.64720294031094
20,0.0,0.0,22.0,39.0,52.0,75.0,19.53403533606358,17.18542077596644,21.882649896160725
21,0.0,12.0,27.0,36.0,53.0,74.0,14.335525705306816,12.172157014643549,16.498894395970083
22,0.0,0.0,11.0,32.0,50.0,64.0,10.398777001473782,8.360608913389543,12.436945089558021
23,0.0,7.0,24.0,41.0,53.0,72.0,12.059562196929761,9.701701287076524,14.417423106782998
24,0.0,3.0,25.0,37.0,60.0,74.0,16.054034227033096,13.642675823315837,18.465392630750355
25,2.0,25.0,45.0,54.0,67.0,79.0,15.76678490275403,13.535680236215677,17.997889569292383
26,0.0,0.0,18.0,41.0,58.0,71.0,14.436724679699708,11.640350765530066,17.23309859386935
27,0.0,12.0,23.0,41.0,61.0,76.0,16.637590894577293,14.794639344850847,18.48054244430374
28,0.0,0.0,7.0,25.0,46.0,71.0,14.938073288248756,12.568065817340372,17.30808075915714
29,0.0,0.0,2.0,26.0,45.0,68.0,12.497637896314831,10.507176369012942,14.48809942361672
30,0.0,11.0,26.0,44.0,56.0,76.0,17.848479745996464,15.46776508966601,20.229194402326918
31,0.0,9.0,21.0,30.0,48.0,70.0,13.566089469137003,11.381931941242673,15.750246997031333
32,0.0,10.0,21.0,34.0,49.0,70.0,12.6556123391938,10.235740327888543,15.075484350499057
33,0.0,10.0,25.0,45.0,62.0,71.0,13.754529457522755,11.389149196568919,16.119909718476592
34,7.0,23.0,35.0,49.0,66.0,77.0,16.395400226094136,13.665114959428113,19.12568549276016
35,0.0,0.0,13.0,26.0,50.0,70.0,16.08687798216366,13.663563564768905,18.510192399558417
36,0.0,0.0,17.0,31.0,47.0,66.0,10.417072420507274,8.12603214441551,12.70811269659904
37,0.0,12.0,27.0,41.0,54.0,73.0,14.929845406610099,12.41794678021482,17.441744033005378
38,0.0,0.0,8.0,29.0,47.0,67.0,12.32138335711494,10.115533507254366,14.527233206975513
39,0.0,2.0,23.0,36.0,50.0,63.0,11.43387220139915,9.268814499975957,13.598929902822345
40,0.0,8.0,23.0,35.0,56.0,72.0,11.574684956612986,9.273457215976443,13.875912697249529
41,0.0,0.0,16.0,30.0,48.0,71.0,14.189084117507008,12.044691527454066,16.33347670755995
42,0.0,2.0,15.0,36.0,60.0,73.0,15.989269586740283,13.748753474039919,18.229785699440647
43,0.0,5.0,25.0,45.0,55.0,69.0,13.378319796753285,10.894112904471625,15.862526689034945
44,0.0,0.0,5.0,27.0,47.0,71.0,14.082932460954321,11.826668043156278,16.339196878752364
45,0.0,4.0,20.0,40.0,62.0,76.0,15.363254593283923,12.545636760819098,18.18087242574875
46,0.0,5.0,23.0,39.0,54.0,68.0,12.162786661353007,9.74900858940095,14.576564733305064
47,0.0,0.0,12.0,35.0,60.0,78.0,17.987368756998336,15.502502060600248,20.472235453396422
48,0.0,13.0,30.0,53.0,65.0,79.0,15.873115884195474,13.396710297444077,18.349521470946872
