,0,1,2,3,4,5,6,7,8
0,0.0,3.0,21.0,32.0,54.0,71.0,14.0675193452444,12.207588923414464,15.927449767074334
1,0.0,10.0,34.0,51.0,64.0,76.0,15.02338150207706,13.064124875013622,16.982638129140497
2,1.0,13.0,25.0,42.0,58.0,74.0,14.475845277552374,13.276479971954407,15.67521058315034
3,0.0,2.0,18.0,32.0,54.0,64.0,10.82150053326413,9.239606381531614,12.403394684996647
4,0.0,7.0,26.0,42.0,61.0,74.0,15.807240814746917,13.60919076988291,18.005290859610927
5,0.0,9.0,28.0,43.0,60.0,76.0,16.16755376922523,14.136533409760721,18.198574128689735
6,0.0,0.0,4.0,24.0,46.0,73.0,14.774031937533668,12.923093219624455,16.62497065544288
7,0.0,5.0,30.0,47.0,60.0,77.0,18.11363927616633,16.08001125017173,20.147267302160934
8,0.0,1.0,18.0,42.0,53.0,76.0,15.096655858828898,13.707794897903678,16.485516819754118
9,0.0,8.0,24.0,43.0,58.0,72.0,13.373193405019428,11.736167948843399,15.010218861195458
10,0.0,7.0,28.0,43.0,59.0,72.0,13.336682296795562,11.35250029847629,15.320864295114834
11,0.0,12.0,24.0,42.0,60.0,76.0,15.054558595394242,13.385567797324192,16.723549393464292
12,0.0,5.0,22.0,36.0,57.0,74.0,15.370608434410041,13.215172079262558,17.526044789557524
13,3.0,17.0,30.0,43.0,57.0,73.0,14.786442741064759,12.887164559701759,16.68572092242776
14,0.0,11.0,34.0,54.0,60.0,75.0,15.951863748608483,13.759488855320765,18.1442386418962
15,0.0,5.0,27.0,38.0,54.0,74.0,15.591244696249769,13.550943376585979,17.631546015913557
16,1.0,16.0,32.0,42.0,60.0,73.0,14.973101844279824,12.869663854524182,17.076539834035465
17,5.0,21.0,30.0,52.0,63.0,76.0,17.114167909247115,15.0563563242631,19.17197949423113
18,0.0,12.0,30.0,46.0,64.0,74.0,14.375452734856108,12.913814820594698,15.837090649117517
19,0.0,6.0,29.0,49.0,65.0,82.0,17.761891713750536,15.817276392136845,19.706507035364226
20,0.0,0.0,15.0,35.0,58.0,72.0,14.134090515748571,12.420719457065767,15.847461574431376
21,0.0,0.0,5.0,20.0,43.0,59.0,8.623193632536335,7.28625698820391,9.96013027686876
22,0.0,10.0,25.0,48.0,67.0,82.0,16.752343294836063,14.833841612935862,18.670844976736262
23,0.0,9.0,23.0,41.0,58.0,80.0,16.45595746355256,14.797644506875445,18.11427042022968
24,0.0,0.0,16.0,43.0,62.0,79.0,17.916361369705722,16.012352703706657,19.820370035704787
25,0.0,2.0,25.0,42.0,56.0,73.0,13.465643240301299,11.765520155974928,15.16576632462767
26,0.0,8.0,23.0,37.0,53.0,72.0,14.323205451246718,12.691638881369343,15.954772021124093
27,0.0,0.0,14.0,36.0,56.0,75.0,14.664158941757282,12.613682198264272,16.714635685250293
28,0.0,0.0,19.0,33.0,58.0,75.0,14.923299332681578,13.190311999331065,16.65628666603209
29,0.0,15.0,29.0,46.0,60.0,76.0,15.60926468881644,13.973986271273592,17.244543106359288
30,0.0,2.0,21.0,39.0,54.0,75.0,14.35646107218867,12.440450473581913,16.272471670795426
31,0.0,8.0,24.0,40.0,57.0,72.0,12.434054790257484,10.784663735272654,14.083445845242315
